"spkid","full_name","pha","epoch","e","a","i","om","w","ma","per"
3785753,"       (2017 TR3)",N,2460600.5,0.3119,1.838,5.05,260.81,71.61,306.46,910
3785751,"       (2017 TS3)",N,2460600.5,0.6140,2.502,4.91,239.67,185.64,263.93,1.45e+03
3785754,"       (2017 TT3)",N,2458038.5,0.3709,1.448,0.71,95.17,220.22,29.92,636
3785752,"       (2017 TU3)",N,2458037.5,0.5651,2.027,3.13,36.85,36.09,345.80,1.05e+03
3785756,"       (2017 TV3)",N,2460600.5,0.3369,1.503,7.63,19.12,334.89,302.50,673
3785758,"       (2017 TW3)",N,2460600.5,0.4802,2.408,19.03,30.41,356.46,313.12,1.36e+03
3785757,"       (2017 TX3)",N,2460600.5,0.2568,1.64,8.15,33.02,10.68,103.79,767
3785759,"       (2017 TY3)",N,2458039.5,0.6232,2.006,2.12,24.41,276.38,18.67,1.04e+03
3785760,"       (2017 TZ3)",N,2460600.5,0.4987,1.87,1.82,173.48,268.54,245.85,934
3785761,"       (2017 TA4)",N,2460600.5,0.7082,2.426,27.36,177.47,116.62,323.08,1.38e+03
3785762,"       (2017 TB4)",N,2460600.5,0.5017,2.024,26.58,192.08,149.81,165.41,1.05e+03
3785764,"       (2017 TC4)",N,2460600.5,0.4251,2.01,11.88,270.04,178.00,137.59,1.04e+03
3785766,"       (2017 TD4)",N,2460600.5,0.6576,2.436,12.89,6.91,333.56,313.58,1.39e+03
3785763,"       (2017 TE4)",N,2458042.5,0.3312,1.503,6.34,196.54,162.10,11.66,673
3785767,"       (2017 TF4)",N,2458039.5,0.2420,1.087,60.55,19.96,104.19,282.93,414
3785765,"       (2017 TG4)",N,2460600.5,0.3914,1.23,5.51,22.03,90.07,2.28,498
3785768,"       (2017 TH4)",N,2460600.5,0.3967,1.05,13.54,199.45,71.53,248.93,393
3785769,"       (2017 TJ4)",N,2460600.5,0.3550,0.7675,4.39,200.13,16.25,305.60,246
3785770,"       (2017 TK4)",N,2460600.5,0.3043,1.441,0.72,2.42,31.71,12.05,632
3785774,"       (2017 TL4)",N,2460600.5,0.3220,1.297,15.09,207.96,249.54,225.96,539
3785779,"       (2017 TM4)",N,2460600.5,0.4347,1.707,3.40,10.49,334.13,64.99,815
3785772,"       (2017 TN4)",N,2460600.5,0.4626,1.912,10.77,202.85,163.11,239.53,966
3785775,"       (2017 TO4)",N,2460600.5,0.6442,3.104,23.17,0.84,34.47,109.51,2e+03
3785773,"       (2017 TP4)",N,2460600.5,0.0382,1.079,1.56,281.20,137.71,55.24,409
3785777,"       (2017 TQ4)",N,2458040.5,0.6090,2.367,2.47,244.41,182.41,350.16,1.33e+03
3785771,"       (2017 TR4)",N,2458039.5,0.2096,1.295,8.25,7.93,335.68,23.40,538
3785776,"       (2017 TS4)",N,2458039.5,0.3755,1.617,23.27,13.60,63.32,334.25,751
3785778,"       (2017 TT4)",N,2458039.5,0.6475,2.335,7.23,14.32,305.25,11.46,1.3e+03
3785780,"       (2017 TV4)",Y,2460600.5,0.6294,2.308,44.91,191.62,238.08,346.25,1.28e+03
3785785,"       (2017 TW4)",N,2460600.5,0.4587,1.923,1.98,306.68,101.12,217.48,974
3785789,"       (2017 TX4)",N,2458039.5,0.5883,2.43,10.74,17.53,341.32,4.56,1.38e+03
3785782,"       (2017 TY4)",N,2460600.5,0.7684,2.793,19.66,7.67,121.01,162.00,1.71e+03
3785784,"       (2017 TZ4)",N,2458044.5,0.5909,1.963,7.66,221.45,231.08,341.73,1e+03
3785783,"       (2017 TA5)",N,2458040.5,0.4834,1.798,8.40,14.60,320.31,14.79,880
3785781,"       (2017 TB5)",N,2458047.5,0.3690,1.568,6.91,208.32,135.38,19.58,717
3785787,"       (2017 TC5)",N,2458040.5,0.2548,1.037,8.34,14.59,113.95,282.14,386
3785786,"       (2017 TD5)",N,2458040.5,0.7261,2.662,0.47,342.58,113.63,349.42,1.59e+03
3785788,"       (2017 TE5)",N,2460600.5,0.4940,1.816,10.09,23.16,41.79,296.75,894
3785791,"       (2017 TF5)",N,2458040.5,0.7448,2.273,5.57,15.88,272.11,14.13,1.25e+03
3785790,"       (2017 TG5)",N,2460600.5,0.4577,0.7599,11.56,202.50,341.64,67.73,242
3785792,"       (2017 TH5)",N,2460600.5,0.5583,1.975,4.45,202.64,230.11,175.16,1.01e+03
3785920,"       (2017 TO5)",N,2458046.5,0.4168,1.881,5.77,216.89,164.09,1.68,942
3785921,"       (2017 TP5)",N,2458042.5,0.4819,1.792,10.47,207.07,120.23,17.84,876
3785922,"       (2017 TQ5)",N,2460600.5,0.3816,1.62,4.85,208.60,193.94,134.14,753
3785928,"       (2017 TR5)",N,2458039.5,0.5343,1.881,5.46,216.00,100.24,18.26,942
3785930,"       (2017 TS5)",N,2458041.5,0.3068,1.469,25.45,17.70,328.36,18.01,650
3785924,"       (2017 TT5)",N,2458041.5,0.3910,1.773,36.16,17.99,18.48,353.82,863
3785923,"       (2017 TU5)",N,2460600.5,0.3018,1.365,6.88,203.72,135.42,163.79,582
3785927,"       (2017 TV5)",N,2460600.5,0.4384,1.492,2.83,203.23,247.70,275.08,666
3785926,"       (2017 TW5)",N,2458042.5,0.6080,1.915,0.51,33.84,60.84,342.75,968
3785929,"       (2017 TX5)",N,2460600.5,0.4376,1.538,2.85,200.72,241.39,218.58,697
3785925,"       (2017 TY5)",N,2460600.5,0.4563,1.812,3.07,25.46,331.52,322.92,891
3785932,"       (2017 TZ5)",N,2460600.5,0.3981,0.7969,2.24,24.59,208.36,62.74,260
3785931,"       (2017 TA6)",N,2460600.5,0.1711,1.119,0.99,37.26,49.59,282.60,432
3786445,"       (2017 TD6)",N,2460600.5,0.3322,1.195,1.91,26.81,77.80,85.39,477
3786448,"       (2017 TE6)",N,2458040.5,0.0403,1.297,25.58,211.66,172.12,356.66,540
3786446,"       (2017 TF6)",N,2458043.5,0.5201,1.8,11.78,205.30,110.45,21.04,882
3786444,"       (2017 TG6)",N,2460600.5,0.4873,2.13,4.39,239.65,96.55,103.39,1.14e+03
3786447,"       (2017 TH6)",Y,2460600.5,0.4959,1.78,3.85,328.20,127.18,311.76,868
3786449,"       (2017 TJ6)",N,2458042.5,0.2757,1.363,6.41,20.53,329.45,18.06,581
3786454,"       (2017 TK6)",N,2460600.5,0.3901,0.8237,16.44,24.62,150.81,7.11,273
3786450,"       (2017 TL6)",N,2458042.5,0.1501,1.093,15.63,201.90,271.30,287.48,417
3786452,"       (2017 TM6)",N,2460600.5,0.1557,1.306,23.24,203.04,194.89,242.10,545
3786451,"       (2017 TN6)",Y,2460600.5,0.6673,2.281,7.53,42.91,262.56,30.06,1.26e+03
3787066,"       (2017 TQ6)",N,2460600.5,0.4946,2.218,5.43,294.42,83.77,41.33,1.21e+03
3787061,"       (2017 TS6)",N,2458042.5,0.5302,2.185,1.99,19.37,4.15,359.81,1.18e+03
3787062,"       (2017 TT6)",N,2458045.5,0.1515,1.302,28.16,25.20,339.15,16.90,543
3787064,"       (2017 TU6)",N,2460600.5,0.5030,2.346,9.08,48.92,273.01,6.72,1.31e+03
54183407,"       (2017 TZ12)",,2459400.5,0.4922,1.952,1.81,150.66,174.67,150.64,996
3785933,"       (2017 UA)",N,2460600.5,0.2585,1.105,6.78,22.81,83.82,313.47,424
3786453,"       (2017 UC)",N,2460600.5,0.4019,1.716,0.83,10.89,2.97,45.10,821
3786457,"       (2017 UD)",N,2460600.5,0.4120,1.136,16.49,22.17,260.46,333.18,442
3786459,"       (2017 UE)",N,2460600.5,0.2314,1.087,7.65,203.82,92.40,125.24,414
3786460,"       (2017 UF)",N,2458043.5,0.7692,2.54,0.58,23.70,270.85,11.26,1.48e+03
3786458,"       (2017 UG)",N,2460600.5,0.3298,1.011,9.62,23.82,110.45,247.22,371
3786455,"       (2017 UH)",N,2458045.5,0.4562,1.699,10.83,25.37,53.25,340.88,809
3786456,"       (2017 UJ)",N,2460600.5,0.3847,1.319,12.10,205.97,250.88,187.85,554
3787063,"       (2017 UO)",N,2460600.5,0.8955,2.55,8.58,236.95,25.14,269.13,1.49e+03
3787078,"       (2017 UP)",N,2458043.5,0.7012,2.782,2.37,214.71,223.76,351.87,1.69e+03
3787067,"       (2017 UQ)",N,2460600.5,0.2894,1.404,23.82,14.15,64.56,40.83,608
3787070,"       (2017 UR)",N,2460600.5,0.5256,2.122,15.23,22.89,352.21,97.72,1.13e+03
3787068,"       (2017 US)",N,2460600.5,0.2284,0.8309,0.91,199.72,357.71,281.93,277
3787069,"       (2017 UT)",N,2460600.5,0.5716,2.449,14.36,15.96,1.68,298.54,1.4e+03
3787071,"       (2017 UU)",N,2458045.5,0.5689,2.263,6.07,25.40,328.41,7.47,1.24e+03
3787079,"       (2017 UX)",N,2458044.5,0.3378,1.486,13.38,20.48,302.38,30.24,661
3787080,"       (2017 UY)",N,2458043.5,0.2816,1.117,22.79,20.20,270.25,59.78,431
3787081,"       (2017 UZ)",N,2458049.5,0.6277,2.503,5.95,22.80,313.50,10.51,1.45e+03
3787082,"       (2017 UA1)",N,2460600.5,0.3737,1.495,18.72,17.74,91.80,251.18,667
3787083,"       (2017 UB1)",N,2460600.5,0.2349,1.384,14.74,201.41,207.11,92.50,595
3787084,"       (2017 UC1)",N,2460600.5,0.2468,1.171,18.64,24.30,231.33,290.01,463
3787087,"       (2017 UD1)",N,2460600.5,0.1545,1.13,22.21,201.33,261.69,234.99,439
3787085,"       (2017 UE1)",N,2458043.5,0.4616,1.722,7.65,198.92,129.76,19.84,825
3787100,"       (2017 UF1)",N,2460600.5,0.3618,1.024,11.23,25.23,244.50,343.50,379
3787086,"       (2017 UG1)",N,2458044.5,0.4376,1.819,3.86,199.77,190.10,358.27,896
3787088,"       (2017 UH1)",N,2458044.5,0.6531,1.542,18.11,25.72,102.29,332.38,700
3787095,"       (2017 UJ1)",N,2458045.5,0.2448,1.394,10.03,29.68,341.44,9.51,601
3787090,"       (2017 UK1)",N,2460600.5,0.2026,1.044,7.34,199.89,88.69,276.30,389
3787091,"       (2017 UL1)",N,2460600.5,0.6849,2.884,9.74,197.65,137.23,162.02,1.79e+03
3787098,"       (2017 UM1)",N,2458044.5,0.6535,1.968,4.09,198.27,267.48,342.31,1.01e+03
3787093,"       (2017 UN1)",N,2460600.5,0.4668,0.8837,3.98,39.13,201.70,250.34,303
3787089,"       (2017 UO1)",N,2460600.5,0.5861,2.54,1.63,72.81,336.16,257.72,1.48e+03
3787092,"       (2017 UP1)",N,2458043.5,0.4579,1.741,11.46,201.14,139.86,14.98,839
3787094,"       (2017 UQ1)",N,2458044.5,0.7116,1.792,9.93,199.46,82.57,21.31,876
3787096,"       (2017 UR1)",N,2458047.5,0.3200,1.386,14.55,27.13,303.32,30.33,596
3787099,"       (2017 US1)",N,2460600.5,0.1057,1.267,17.51,41.17,330.95,340.67,521
3787097,"       (2017 UT1)",N,2460600.5,0.3562,1.431,0.64,168.43,168.45,53.75,626
3787101,"       (2017 UU1)",N,2460600.5,0.1294,1.11,8.61,24.61,314.43,30.10,427
3787600,"       (2017 UJ2)",N,2460600.5,0.1819,1.116,0.48,22.33,304.74,4.41,431
3787622,"       (2017 UK2)",N,2460600.5,0.5932,2.221,4.69,209.29,251.69,17.39,1.21e+03
3787618,"       (2017 UL2)",N,2458045.5,0.4542,1.169,24.24,198.90,51.24,85.80,461
3787619,"       (2017 UM2)",N,2458046.5,0.5341,2.229,4.91,198.36,163.19,6.76,1.22e+03
3787620,"       (2017 UN2)",N,2460600.5,0.5067,2.033,2.20,27.16,352.35,150.47,1.06e+03
3787617,"       (2017 UO2)",N,2460600.5,0.2961,1.045,3.97,194.11,302.49,121.69,390
3787623,"       (2017 UP2)",N,2460600.5,0.6216,2.102,11.11,274.84,172.14,91.29,1.11e+03
3787621,"       (2017 UQ2)",N,2458047.5,0.6140,1.944,6.76,25.73,73.99,343.22,990
3787625,"       (2017 UR2)",N,2460600.5,0.3264,1.139,6.53,23.98,273.64,324.99,444
3787624,"       (2017 US2)",N,2458047.5,0.4509,1.752,0.98,218.29,129.85,14.64,847
3787626,"       (2017 UT2)",N,2460600.5,0.1197,0.9832,11.14,27.30,214.41,200.29,356
3787627,"       (2017 UU2)",N,2458048.5,0.5265,1.82,1.69,221.59,222.03,343.67,897
3787632,"       (2017 UC3)",N,2458045.5,0.6749,1.62,46.14,209.09,283.08,334.25,753
3787634,"       (2017 UD3)",N,2458049.5,0.6072,2.395,43.47,208.24,230.72,348.91,1.35e+03
3787629,"       (2017 UE3)",N,2458047.5,0.6109,1.958,2.12,13.40,86.41,342.68,1e+03
3787630,"       (2017 UF3)",N,2458048.5,0.3097,1.481,14.44,210.64,145.98,16.82,658
3787628,"       (2017 UG3)",N,2458048.5,0.3690,1.591,0.57,3.29,49.35,349.80,733
3787633,"       (2017 UH3)",N,2460600.5,0.6444,1.799,3.40,229.31,62.28,349.69,881
3787631,"       (2017 UJ3)",N,2458050.5,0.6238,1.858,1.62,116.54,190.70,20.31,925
3787635,"       (2017 UK3)",N,2460600.5,0.5892,1.982,1.01,37.08,52.88,166.21,1.02e+03
3788007,"       (2017 UQ4)",N,2460600.5,0.6199,2.696,11.68,184.43,212.44,206.44,1.62e+03
3788009,"       (2017 UR4)",Y,2460600.5,0.3565,1.466,21.75,211.11,311.20,236.65,648
3788008,"       (2017 US4)",N,2460600.5,0.2168,1.405,9.70,204.75,318.15,314.64,608
3788010,"       (2017 UT4)",N,2460600.5,0.2629,1.382,5.56,29.55,56.27,73.09,594
3788011,"       (2017 UU4)",N,2458048.5,0.5688,2.465,16.32,27.27,301.91,15.83,1.41e+03
3788012,"       (2017 UV4)",N,2460600.5,0.6238,1.765,10.18,137.98,1.47,323.47,856
3788013,"       (2017 UW4)",N,2460600.5,0.3820,1.823,12.26,82.70,325.95,296.58,899
3788015,"       (2017 UX4)",N,2460600.5,0.4970,1.297,24.61,50.82,240.45,308.34,540
3788016,"       (2017 UY4)",N,2460600.5,0.1645,1.187,3.78,202.07,253.40,93.48,472
3788014,"       (2017 UZ4)",N,2460600.5,0.5908,2.762,14.51,224.09,146.12,194.45,1.68e+03
3788017,"       (2017 UA5)",N,2460600.5,0.4698,2.3,9.06,267.23,9.32,61.63,1.27e+03
3788021,"       (2017 UB5)",N,2460600.5,0.3273,1.887,1.88,338.84,97.25,230.05,947
3788020,"       (2017 UC5)",N,2460600.5,0.4516,2.337,6.98,229.49,216.42,324.74,1.3e+03
3788019,"       (2017 UD5)",N,2460600.5,0.1542,1.168,10.72,21.17,326.27,221.68,461
3788018,"       (2017 UE5)",N,2458051.5,0.5948,1.993,6.04,234.38,232.71,341.40,1.03e+03
3788022,"       (2017 UF5)",N,2460600.5,0.4364,2.271,7.40,211.45,112.57,46.25,1.25e+03
3788026,"       (2017 UG5)",N,2460600.5,0.1942,0.9861,13.22,30.64,239.57,146.60,358
3788025,"       (2017 UH5)",N,2460600.5,0.2306,1.315,9.03,30.34,343.40,242.40,550
3788023,"       (2017 UJ5)",N,2460600.5,0.1054,1.163,11.59,33.70,357.23,204.90,458
3788024,"       (2017 UK5)",N,2460600.5,0.5858,2.459,2.73,36.14,346.29,293.91,1.41e+03
3788027,"       (2017 UL5)",N,2458052.5,0.5629,2.263,3.40,30.99,348.12,3.54,1.24e+03
3788029,"       (2017 UM5)",N,2460600.5,0.6665,2.122,5.63,27.21,79.36,77.64,1.13e+03
3788028,"       (2017 UN5)",N,2460600.5,0.4503,1.808,2.39,27.65,338.95,321.64,888
3788030,"       (2017 UO5)",N,2460600.5,0.5638,1.937,2.84,209.58,120.75,228.16,985
3788035,"       (2017 UP5)",N,2460600.5,0.5975,2.492,10.97,209.90,196.13,276.18,1.44e+03
3788036,"       (2017 UQ5)",N,2460600.5,0.2957,1.487,6.12,30.18,354.31,309.91,662
3788032,"       (2017 UR5)",N,2460600.5,0.2078,1.186,12.40,29.87,307.86,180.82,472
3788034,"       (2017 US5)",N,2458052.5,0.3473,1.564,12.26,29.91,327.46,16.60,714
3788033,"       (2017 UT5)",N,2460600.5,0.3514,1.605,1.93,33.65,354.26,157.70,743
3788031,"       (2017 UU5)",N,2458049.5,0.5760,2.485,2.76,31.28,352.61,1.31,1.43e+03
3788039,"       (2017 UV5)",N,2460600.5,0.4860,2.492,14.90,42.44,314.36,291.02,1.44e+03
3788042,"       (2017 UW5)",N,2458050.5,0.6639,2.517,3.26,208.82,127.40,9.37,1.46e+03
3788048,"       (2017 UX5)",Y,2460600.5,0.2413,1.213,18.27,59.41,52.12,41.05,488
3788037,"       (2017 UY5)",Y,2460600.5,0.5217,1.871,14.45,81.39,32.62,245.76,934
3788038,"       (2017 UZ5)",N,2460600.5,0.1749,0.9177,6.03,26.52,134.69,224.85,321
3788052,"       (2017 UA6)",N,2460600.5,0.6816,2.581,0.49,17.22,76.09,233.13,1.51e+03
3788049,"       (2017 UB6)",N,2458051.5,0.5540,2.28,5.12,207.71,197.77,356.57,1.26e+03
3788051,"       (2017 UC6)",N,2458051.5,0.2698,1.512,30.64,31.04,9.02,354.90,679
3788041,"       (2017 UD6)",N,2458050.5,0.6078,1.601,34.45,208.72,82.31,29.91,740
3788047,"       (2017 UE6)",N,2458051.5,0.2418,1.126,34.88,208.82,320.70,245.40,436
3788045,"       (2017 UF6)",N,2458053.5,0.6592,1.485,15.77,43.20,236.92,35.68,661
3788043,"       (2017 UG6)",N,2460600.5,0.4408,1.835,6.87,30.04,355.81,291.29,908
3788044,"       (2017 UH6)",N,2458051.5,0.6167,1.489,9.37,31.51,259.70,29.18,664
3788046,"       (2017 UJ6)",N,2458052.5,0.4989,1.795,9.61,34.00,49.63,343.67,879
3788050,"       (2017 UK6)",N,2460600.5,0.0883,1.074,27.96,34.97,58.68,44.39,407
3788072,"       (2017 UL6)",N,2460600.5,0.2544,1.101,3.15,214.69,262.12,318.71,422
3788076,"       (2017 UM6)",N,2458051.5,0.5741,2.591,30.23,14.52,17.02,357.93,1.52e+03
3788077,"       (2017 UO6)",N,2460600.5,0.2757,1.703,42.57,15.16,272.87,107.85,812
3788075,"       (2017 UP6)",N,2460600.5,0.4557,0.8225,5.61,200.58,337.52,20.74,272
3788073,"       (2017 UQ6)",N,2460600.5,0.1100,0.944,0.59,333.31,229.92,50.25,335
3788082,"       (2017 UJ7)",N,2458049.5,0.6454,2.416,6.91,204.12,246.89,347.50,1.37e+03
3788078,"       (2017 UK7)",N,2458056.5,0.4900,1.786,8.73,38.92,59.40,337.25,872
3788081,"       (2017 UL7)",N,2458045.5,0.6634,2.223,2.49,181.38,290.19,341.18,1.21e+03
3788079,"       (2017 UM7)",N,2458050.5,0.1873,1.317,35.62,33.53,339.49,11.39,552
3788080,"       (2017 UN7)",N,2460600.5,0.1361,1.205,7.95,41.01,32.92,65.56,483
3788090,"       (2017 UO7)",N,2460600.5,0.0998,1.012,7.86,36.22,257.90,34.41,372
3788089,"       (2017 UP7)",N,2458053.5,0.2440,1.326,22.57,35.51,22.88,345.91,558
3788088,"       (2017 UQ7)",N,2460600.5,0.4193,1.082,8.52,209.89,74.53,128.10,411
3788091,"       (2017 UR7)",N,2460600.5,0.6476,3.241,5.49,100.71,345.84,60.28,2.13e+03
3788084,"       (2017 US7)",N,2458053.5,0.6103,2.525,2.43,45.05,17.99,353.90,1.47e+03
3788092,"       (2017 UT7)",N,2460600.5,0.5591,2.306,2.13,125.37,302.65,348.33,1.28e+03
3788087,"       (2017 UU7)",N,2460600.5,0.5885,2.458,3.40,116.50,247.21,298.84,1.41e+03
3788086,"       (2017 UV7)",N,2460600.5,0.4458,1.549,13.20,32.80,60.94,199.02,704
3788083,"       (2017 UW7)",N,2460600.5,0.6061,2.535,14.86,33.07,347.31,265.11,1.47e+03
3788085,"       (2017 UX7)",N,2458055.5,0.2450,1.183,14.61,215.58,103.05,51.69,470
3788118,"       (2017 UZ7)",Y,2460600.5,0.6116,2.184,5.36,186.37,115.13,78.66,1.18e+03
3788117,"       (2017 UA8)",N,2460600.5,0.1153,1.434,7.62,46.38,288.89,61.18,627
3788120,"       (2017 UB8)",N,2458053.5,0.4119,1.049,22.32,34.86,119.59,280.75,392
3788124,"       (2017 UD8)",N,2460600.5,0.3456,1.578,17.98,217.81,141.13,201.88,724
3788121,"       (2017 UE8)",N,2458054.5,0.5488,2.491,11.63,21.55,45.18,351.77,1.44e+03
3788119,"       (2017 UF8)",N,2458056.5,0.5992,2.377,3.07,240.38,102.24,12.18,1.34e+03
3788126,"       (2017 UG8)",N,2460600.5,0.4467,2.001,7.43,232.96,190.70,156.07,1.03e+03
3788123,"       (2017 UH8)",N,2458054.5,0.3757,1.01,8.06,41.24,238.03,73.68,371
3788125,"       (2017 UJ8)",N,2458054.5,0.4483,1.584,14.60,34.81,298.18,24.04,728
3788128,"       (2017 UK8)",N,2460600.5,0.6500,2.382,3.88,33.87,56.57,309.20,1.34e+03
3788127,"       (2017 UL8)",N,2460600.5,0.5064,1.926,10.99,216.45,210.63,209.38,976
3788135,"       (2017 UV42)",N,2460600.5,0.4127,1.667,56.08,215.10,260.01,46.58,786
3788136,"       (2017 UW42)",N,2460600.5,0.4848,2.455,6.67,287.45,195.51,253.07,1.4e+03
3788133,"       (2017 UX42)",N,2460600.5,0.1301,1.167,4.10,218.36,198.15,174.35,460
3788138,"       (2017 UZ42)",N,2460600.5,0.5835,2.646,37.78,30.74,357.86,222.37,1.57e+03
3788139,"       (2017 UA43)",N,2458057.5,0.4923,2.011,8.85,217.51,216.63,349.09,1.04e+03
3788140,"       (2017 UB43)",N,2460600.5,0.3639,1.693,22.19,219.34,151.33,68.86,805
3788141,"       (2017 UC43)",N,2458055.5,0.5339,2.452,13.45,25.39,4.07,1.76,1.4e+03
3788142,"       (2017 UD43)",N,2460600.5,0.3562,1.434,9.01,217.64,227.05,356.94,627
3788143,"       (2017 UE43)",N,2460600.5,0.5127,1.986,4.98,255.39,197.15,158.83,1.02e+03
3788144,"       (2017 UF43)",N,2458056.5,0.6467,2.453,9.10,31.92,316.52,9.21,1.4e+03
3788145,"       (2017 UG43)",N,2458055.5,0.3840,1.791,5.78,49.44,314.38,12.90,876
3788148,"       (2017 UH43)",N,2458055.5,0.4874,2.259,8.89,59.16,300.51,12.42,1.24e+03
3788146,"       (2017 UJ43)",N,2460600.5,0.2646,1.17,2.91,44.95,67.34,133.63,462
3788147,"       (2017 UK43)",N,2458056.5,0.4932,2.489,2.84,129.35,289.69,354.35,1.43e+03
3788149,"       (2017 UL43)",N,2458055.5,0.3094,1.45,16.96,216.10,207.83,345.81,638
3788151,"       (2017 UM43)",N,2458056.5,0.2304,1.342,27.17,217.00,131.08,31.96,568
3788152,"       (2017 UN43)",N,2458055.5,0.5497,1.528,1.85,234.39,76.83,27.04,690
3788153,"       (2017 UO43)",N,2460600.5,0.3398,1.517,5.83,218.75,192.36,255.26,683
3788150,"       (2017 UP43)",N,2460600.5,0.3326,1.376,3.92,35.49,312.33,138.19,589
3788163,"       (2017 UH44)",N,2460600.5,0.5775,2.914,13.90,260.24,217.67,113.82,1.82e+03
3788162,"       (2017 UJ44)",N,2458055.5,0.5299,2.3,2.45,63.50,335.76,359.30,1.27e+03
3788160,"       (2017 UK44)",N,2460600.5,0.4082,1.72,14.97,33.82,349.33,35.99,824
3788165,"       (2017 UL44)",N,2460600.5,0.3031,0.8775,27.95,39.66,138.06,56.32,300
3788161,"       (2017 UM44)",N,2458056.5,0.7450,1.756,8.49,23.64,127.55,337.00,850
3788164,"       (2017 UN44)",N,2460600.5,0.5459,2.418,2.48,74.02,346.70,301.35,1.37e+03
3788159,"       (2017 UO44)",N,2458055.5,0.3445,1.656,13.71,43.77,11.11,351.62,778
3788166,"       (2017 UP44)",N,2460600.5,0.2187,1.299,19.97,218.27,142.10,274.91,541
3788889,"       (2017 UX44)",N,2460600.5,0.4082,2.148,5.46,19.12,325.81,101.87,1.15e+03
3788890,"       (2017 UY44)",N,2460600.5,0.3631,1.898,22.01,260.46,106.76,267.08,955
3788893,"       (2017 UZ44)",N,2460600.5,0.6921,1.98,11.17,9.55,287.88,201.88,1.02e+03
3788891,"       (2017 UA45)",N,2460600.5,0.1671,0.9225,4.21,202.04,50.58,83.78,324
3788898,"       (2017 UC45)",N,2460600.5,0.5467,1.632,5.79,102.84,39.07,82.75,761
3788900,"       (2017 UD45)",N,2460600.5,0.5352,2.613,27.95,205.24,123.82,261.46,1.54e+03
3788899,"       (2017 UE45)",N,2460600.5,0.6883,2.792,14.31,273.48,203.21,158.96,1.7e+03
3789077,"       (2017 UO51)",N,2460600.5,0.6293,2.995,14.07,82.07,222.39,150.88,1.89e+03
3789078,"       (2017 UP51)",N,2458056.5,0.3703,1.982,11.83,37.57,7.49,357.53,1.02e+03
3789083,"       (2017 UQ51)",Y,2460600.5,0.4839,1.855,4.28,49.12,244.95,327.58,923
3789079,"       (2017 UR51)",N,2460600.5,0.4941,1.8,7.84,161.07,319.00,289.77,882
3789117,"       (2017 UY51)",N,2460600.5,0.4018,2.037,34.83,50.83,21.70,129.31,1.06e+03
3789138,"       (2017 UZ51)",N,2460600.5,0.5018,2.469,7.16,232.60,224.00,266.49,1.42e+03
3789433,"       (2017 UA52)",N,2460600.5,0.3909,1.511,6.26,207.44,137.55,293.11,678
3789435,"       (2017 UC52)",N,2458056.5,0.6393,2.391,3.49,73.49,35.03,345.44,1.35e+03
3789437,"       (2017 UE52)",N,2458055.5,0.3286,1.913,2.34,32.35,358.97,5.21,967
3789438,"       (2017 UF52)",N,2460600.5,0.3036,1.858,3.29,338.53,67.41,277.94,925
3791305,"       (2017 UK52)",N,2458047.5,0.4437,1.299,1.98,230.49,67.05,40.68,541
3791306,"       (2017 UL52)",N,2458047.5,0.1700,0.863,10.54,27.22,191.69,164.46,293
3791307,"       (2017 UM52)",N,2460600.5,0.0968,1.011,2.44,28.89,94.63,228.82,372
3799259,"       (2017 UR52)",N,2460600.5,0.9963,338.9,108.33,219.69,151.31,0.41,2.28e+06
3788892,"       (2017 VA)",N,2460600.5,0.6151,2.326,4.71,32.94,321.34,355.81,1.3e+03
3788902,"       (2017 VC)",N,2460600.5,0.4487,1.808,5.67,39.95,354.61,310.65,888
3788903,"       (2017 VD)",Y,2460600.5,0.8172,2.503,8.38,225.77,71.23,283.47,1.45e+03
3788901,"       (2017 VE)",N,2460600.5,0.3858,1.223,14.56,41.58,277.44,91.22,494
3789071,"       (2017 VJ)",N,2460600.5,0.3997,1.331,4.48,218.03,107.15,224.90,561
3789081,"       (2017 VT)",N,2460600.5,0.6780,3.023,16.08,119.29,222.14,122.83,1.92e+03
3789082,"       (2017 VU)",N,2460600.5,0.2245,1.361,15.75,58.22,324.39,147.98,580
3789080,"       (2017 VV)",Y,2460600.5,0.5403,1.807,18.92,56.28,244.31,341.00,887
3789100,"       (2017 VG1)",N,2460600.5,0.1963,1.024,7.69,226.15,82.81,325.79,379
3789101,"       (2017 VH1)",N,2460600.5,0.5634,2.501,14.98,238.49,152.82,274.79,1.45e+03
3789098,"       (2017 VJ1)",Y,2458069.5,0.6023,1.705,26.13,63.39,72.45,329.14,813
3789097,"       (2017 VK1)",N,2460600.5,0.5913,2.733,22.46,238.89,142.73,199.89,1.65e+03
3789099,"       (2017 VL1)",N,2460600.5,0.3140,0.9513,4.33,229.03,58.40,253.79,339
3789115,"       (2017 VV1)",N,2460600.5,0.4297,1.209,28.84,16.60,241.37,152.94,485
3789121,"       (2017 VW1)",N,2460600.5,0.5551,1.371,11.48,281.41,0.87,172.44,586
